Bi,La,Sr,Ca,Ti,Mg,Mn,Zr,Hf,T,thick,A_site_Molar_volume,A_site_Ionization_energy,A_site_Electron_affinity,A_site_Row,A_site_Atomic_mass,A_site_Number,A_site_Ionic_radii,A_site_Bond_length,A_site_Atomic_radius,A_site_Van_der_Waals_radius,A_site_X,B_site_Molar_volume,B_site_Ionization_energy,B_site_Electron_affinity,B_site_Row,B_site_Atomic_mass,B_site_Number,B_site_Ionic_radii,B_site_Bond_length,B_site_Atomic_radius,B_site_Van_der_Waals_radius,B_site_X,Entropy,Tolerance_factor,Octahedral_factor
0.900439,0.05113099,0.048408166,2.18E-05,0.36009985,0.40012106,0.022667835,0.08982748,0.12728378,798.8322204,252.8338796,2.769175147,1.448509043,-0.034581537,0.720722615,7.801059401,3.640898747,0.24703292,0.462968454,0.300294221,0.393151681,0.28118047,1.045561287,0.544387025,0.016599802,0.434503807,10.71954349,4.441409078,0.074461578,0.144168422,0.122752474,0.176875724,0.106691536,1.445805946,0.798549178,0.059096491
0.8999174,0.039108936,0.06095021,2.35E-05,0.3714058,0.42966604,0.023588255,0.044950183,0.13038966,790.7132954,242.2374654,3.009086841,1.542144542,-0.037306969,0.769866564,8.39062816,3.910874375,0.262853228,0.491532265,0.321602462,0.419702183,0.298188404,0.85200409,0.45449324,0.010143005,0.367147298,9.556559507,3.925256405,0.062907794,0.121407634,0.101600105,0.146454591,0.088617366,1.395055461,0.813979514,0.049926821
0.9062252,0.04963396,0.04411064,3.01E-05,0.34920663,0.35462263,0.10132574,0.08862223,0.10622273,774.2119367,161.0291532,2.544544808,1.336835344,-0.030065822,0.670342007,7.3001894,3.403705959,0.229216408,0.431087447,0.277274674,0.365057044,0.261067267,1.138287115,0.68872267,0.001541578,0.495250163,10.87026915,4.57535642,0.093525635,0.191750613,0.147955241,0.214074009,0.137670671,1.55793585,0.777994146,0.074226695
0.90129995,0.054312825,0.044361133,2.62E-05,0.35604674,0.39066306,0.001963036,0.14831951,0.10300759,796.0197921,289.9446226,2.690980569,1.417755621,-0.033717646,0.704521607,7.606481426,3.55180779,0.241817333,0.453520061,0.293307343,0.384406339,0.275562455,1.159429952,0.567199205,0.027195665,0.455831745,10.67465636,4.466134261,0.076478392,0.14668092,0.130768419,0.188161219,0.11140584,1.402771836,0.794584653,0.060697137
0.8934756,0.05665737,0.04984691,2.01E-05,0.35314727,0.3797089,0.008956887,0.14550541,0.11268154,807.0674473,209.7745144,2.691435523,1.399667542,-0.032550851,0.700257675,7.625329174,3.555082791,0.239341469,0.449012591,0.290924878,0.381550589,0.272160028,1.206752955,0.600315487,0.026151171,0.479814613,11.29272915,4.719069818,0.081130878,0.156273531,0.137576471,0.198039506,0.117963791,1.453677512,0.790522787,0.064389586
0.89736474,0.05650253,0.046108797,2.39E-05,0.34456867,0.36290348,0.03284611,0.16318208,0.09649974,786.7544825,247.7825574,2.578104618,1.347582888,-0.030996933,0.67440619,7.338712201,3.421991263,0.230628655,0.433077811,0.279752999,0.367432265,0.262466645,1.275396059,0.661789063,0.023602911,0.508764427,11.30495391,4.76547241,0.088929149,0.175068257,0.149497125,0.215474995,0.1311311,1.510758018,0.781385465,0.07057869
0.90613556,0.05643536,0.037380267,4.88E-05,0.3449437,0.35840067,0.046195958,0.15704334,0.09341637,788.0339307,252.912742,2.489443603,1.327226723,-0.030630518,0.660518307,7.124890503,3.327748752,0.226922962,0.426633129,0.273842627,0.360263473,0.25906955,1.26560131,0.674280359,0.020219302,0.510166251,11.17930838,4.720870397,0.09062237,0.1800881,0.150962297,0.217742289,0.133970886,1.512475312,0.778465789,0.071922516
0.91538715,0.051813792,0.032705735,9.33E-05,0.34674916,0.35865894,0.065561816,0.13153857,0.09749151,835.5966514,171.6951581,2.455778453,1.324215267,-0.03068411,0.656718852,7.046116024,3.294268275,0.226237512,0.425586596,0.272254169,0.358443385,0.258750171,1.212111998,0.67513962,0.013420795,0.501629725,11.00085738,4.639992307,0.091083917,0.183102672,0.148927722,0.215046267,0.134435359,1.520169492,0.777841117,0.072288823
0.9160438,0.04791533,0.03596817,7.27E-05,0.35142362,0.38135156,0.003559992,0.15941398,0.10425079,782.5078132,175.3957777,2.575183546,1.3801863,-0.032936213,0.682470225,7.311197431,3.418945819,0.23519599,0.441546551,0.284021912,0.372742693,0.268751351,1.220760185,0.598518827,0.028595022,0.478938202,11.1152278,4.657205289,0.080593094,0.154918654,0.137888127,0.198423473,0.117688202,1.403934681,0.788653342,0.063962773
0.90078264,0.05403093,0.04516169,2.47E-05,0.3542923,0.38766643,0.002131489,0.15313579,0.102774,848.8517924,238.7229529,2.682608943,1.410170092,-0.033425723,0.701518965,7.584800126,3.540766644,0.240618093,0.451282507,0.29196919,0.382682353,0.274095375,1.181304261,0.577735814,0.027848215,0.463616302,10.81029681,4.526148944,0.077839683,0.149389803,0.133214753,0.191682795,0.11352687,1.409425944,0.79314229,0.061777526
0.9055263,0.050608777,0.043835644,2.93E-05,0.34680858,0.36730385,0.017179098,0.16515936,0.10354914,835.8094187,247.5772245,2.580211852,1.356590002,-0.031446224,0.677110353,7.342515253,3.425944011,0.231958547,0.4355747,0.281052968,0.369105068,0.264231612,1.27783368,0.643376067,0.027022533,0.505269344,11.49758984,4.83046331,0.086552938,0.168274421,0.146849637,0.211479035,0.126967811,1.474599367,0.783462704,0.068692808
0.89837337,0.055930234,0.04567194,2.45E-05,0.3601134,0.36409155,0.000889404,0.17787443,0.09703122,801.3092,256.7425877,2.619908857,1.375768188,-0.030833782,0.690296473,7.522387483,3.506904205,0.235969395,0.443852342,0.28542101,0.375874337,0.268736849,1.268145409,0.616299371,0.031295631,0.491705696,11.1981272,4.707820048,0.082660566,0.15896357,0.142449641,0.204954293,0.121364051,1.41659942,0.787846259,0.065603624
0.88999444,0.06475539,0.04522219,2.80E-05,0.34378502,0.36551496,0.004888214,0.18846476,0.09734695,805.002254,183.7721666,2.577663912,1.349981075,-0.031297455,0.674476934,7.325821848,3.417113079,0.230856119,0.433382553,0.280016543,0.367598777,0.262810641,1.328849105,0.65034596,0.032150803,0.515319452,11.61217176,4.889925381,0.087131483,0.168220845,0.14995055,0.21579365,0.128261966,1.442548349,0.782547572,0.069151971
0.89676875,0.053956218,0.04925469,2.04E-05,0.34448346,0.34400347,0.10211837,0.115146175,0.09424843,776.1159725,218.3328613,2.538397949,1.315782471,-0.028973115,0.664074846,7.29172712,3.394691099,0.226133231,0.425344878,0.274207047,0.361169363,0.256990363,1.210539431,0.722099403,0.004524279,0.516564978,10.97889352,4.64823107,0.097521686,0.200187261,0.155842452,0.225430876,0.144650282,1.587208689,0.774098047,0.077398163
0.9059741,0.04945697,0.04453935,2.96E-05,0.34340078,0.33748668,0.1176981,0.10854704,0.092867345,797.0795231,266.048874,2.472759702,1.294777791,-0.02837062,0.652219575,7.135975735,3.324436142,0.222541988,0.418991434,0.269030772,0.354849738,0.253321683,1.211682551,0.742971006,0.000788705,0.523577223,10.9813637,4.656927647,0.100376626,0.207687426,0.158989879,0.230145061,0.149175722,1.586095944,0.77060681,0.079663989
0.9074184,0.04834391,0.044204485,3.33E-05,0.34770015,0.3693277,0.03211163,0.14396982,0.1068907,803.9230687,247.770015,2.592822552,1.362511846,-0.031637064,0.679984836,7.373601151,3.440443058,0.232938558,0.437359391,0.28231017,0.370682585,0.265326271,1.230362788,0.641123171,0.021572173,0.496546607,11.32552469,4.752571317,0.086536551,0.16985808,0.144596696,0.208415934,0.126736932,1.50186066,0.783986871,0.068679803
0.90598536,0.046917282,0.04706576,3.15E-05,0.3479309,0.35515398,0.091519535,0.10265838,0.10273712,791.8116803,176.0097598,2.568094611,1.339882772,-0.030107233,0.673160114,7.352897844,3.426364254,0.229811622,0.432016659,0.278505625,0.36645429,0.261452325,1.164241988,0.687532121,0.005061663,0.498597587,10.91012031,4.597132072,0.093153583,0.190008468,0.148830125,0.215215671,0.137316394,1.565469638,0.778519094,0.073931415
0.89973015,0.023644425,0.0766054,2.00E-05,0.35272637,0.37690866,0.055504527,0.09835571,0.116504796,823.0169372,171.8589876,2.907560408,1.431692634,-0.031916474,0.731184636,8.189421416,3.798572418,0.246231341,0.461134154,0.303106686,0.396774579,0.277436026,1.117576595,0.620093441,0.011500034,0.470941811,10.93888418,4.570062296,0.084366697,0.167943435,0.136913374,0.19764107,0.122767115,1.571402587,0.79224396,0.066957696
0.8940948,0.038032092,0.06785691,1.61E-05,0.3427696,0.32935223,0.17164804,0.06468944,0.0915407,825.8968276,271.4970803,2.640371237,1.311327833,-0.027224994,0.674621004,7.589631463,3.518010604,0.226831995,0.426569639,0.277412143,0.365506024,0.255949191,1.13295535,0.776655878,-0.014975702,0.519761187,10.55677892,4.489903,0.105358479,0.223866843,0.160821324,0.233423898,0.157031442,1.614024682,0.770016814,0.083617841
0.86848706,0.010305447,0.121195905,1.16E-05,0.36286145,0.40980607,0.030531786,0.0665821,0.13021857,801.8258239,261.0710951,3.427956173,1.575350299,-0.034598927,0.82172252,9.487269277,4.376575463,0.271992061,0.507061516,0.341281973,0.444101711,0.302700083,0.969342417,0.519146451,0.012053595,0.412116355,10.33131823,4.267438563,0.071368135,0.138882826,0.115928513,0.167151885,0.101720867,1.541691954,0.813660735,0.056641377
0.8877382,0.019012708,0.09323632,1.27E-05,0.37925723,0.38647613,0.116807,0.003371535,0.1140882,789.0861443,211.3492996,3.152683957,1.518936903,-0.032203558,0.785672414,8.929270742,4.131151626,0.26257575,0.492175574,0.324292448,0.425256051,0.294731764,0.813048591,0.556458271,-0.012987702,0.389538291,9.029438638,3.756462261,0.076790691,0.160306042,0.115197463,0.167129853,0.111283217,1.474144227,0.805379365,0.060944993
0.89323276,0.04868233,0.058067746,1.72E-05,0.4621155,0.45075366,0.029114671,0.000150231,0.057865944,783.8587984,244.9616827,3.299682387,1.733185521,-0.037845561,0.872782606,9.541058687,4.445625712,0.297952522,0.561189715,0.359814651,0.474873977,0.339331676,0.331272451,0.204125113,-0.001590116,0.154801834,3.980566695,1.633407989,0.028457945,0.057126806,0.04356187,0.063020382,0.040184425,1.150542571,0.855005627,0.022585671
0.89219695,0.027214505,0.08057467,1.39E-05,0.43611494,0.42938903,0.058587775,0.000155083,0.07575314,846.1600102,218.2536145,3.346694282,1.680000468,-0.035800387,0.858888922,9.593080689,4.452327985,0.289865769,0.544852553,0.353954693,0.465927129,0.327669111,0.483638873,0.317864357,-0.005636362,0.229881786,5.584674371,2.308374598,0.044067231,0.090594772,0.06656021,0.096460092,0.063165465,1.291051189,0.840386576,0.034973993
0.90132457,0.030441463,0.06821133,2.27E-05,0.5028438,0.38430026,0.001562987,0.00451158,0.10678133,799.2906631,251.4711406,3.261536974,1.690130324,-0.029966682,0.876355817,9.846906721,4.566662613,0.295422171,0.561026138,0.354223789,0.473934606,0.335659054,0.503293796,0.256779917,0.006718872,0.223165944,6.51894382,2.635931218,0.036340279,0.067467606,0.058230731,0.083795771,0.049079587,1.169943912,0.848426592,0.028841491
0.8981331,0.033373937,0.068474814,1.82E-05,0.38010943,0.38693133,0.120423615,0.000274344,0.11226128,837.7839204,281.0137676,2.946478423,1.486016753,-0.032557534,0.755919596,8.399888677,3.901997342,0.255745494,0.480221185,0.312383124,0.410491578,0.289329447,0.799250493,0.554414953,-0.014170348,0.38554462,8.892793538,3.701458766,0.076517664,0.160264981,0.114341093,0.165940951,0.110987048,1.42153422,0.801930229,0.060728305
0.8982383,0.032225475,0.06951831,1.80E-05,0.46462268,0.42379963,0.008708622,0.000891746,0.10197737,796.1990481,244.2130232,3.30917591,1.702244777,-0.034818985,0.869388308,9.658115067,4.487337664,0.294447517,0.555512377,0.356310062,0.471667357,0.334189214,0.482362169,0.255552957,0.004672337,0.21705248,6.253908031,2.531918679,0.036131191,0.068084407,0.057213067,0.082416935,0.049084989,1.185906588,0.848031733,0.028675548
0.89769673,0.021051468,0.08123318,1.86E-05,0.44348827,0.417787,0.03727439,0.000290088,0.10116019,810.6207676,230.3437204,3.331318841,1.671353798,-0.034434319,0.858388623,9.625290961,4.464354833,0.289186332,0.544429101,0.352515992,0.465211352,0.326865764,0.545875586,0.323149697,-0.000414465,0.252503047,6.710109145,2.742332319,0.045216417,0.089348148,0.069810692,0.100882207,0.063223123,1.286102118,0.839278565,0.035886045
0.9073427,0.048882972,0.04374158,3.28E-05,0.4359566,0.43317738,0.023611717,0.000486628,0.106767654,774.9619187,167.8737885,3.047127287,1.63456081,-0.036680476,0.815549373,8.807565272,4.113002263,0.280124794,0.527650602,0.336911861,0.444564377,0.320105699,0.538441972,0.302485155,0.002314958,0.245828644,6.799510767,2.76567638,0.042531614,0.082239049,0.066433514,0.095860356,0.058681109,1.192573709,0.836089254,0.033755249
0.9127588,0.045769483,0.04141906,5.27E-05,0.4484469,0.43487388,0.010511085,0.000898548,0.10526971,838.8436074,197.1302862,3.066713338,1.655848968,-0.036652822,0.826428849,8.916667036,4.164824232,0.284056331,0.535668093,0.340767371,0.4504525,0.324923458,0.501559674,0.267524676,0.004556315,0.22605178,6.483006052,2.626046057,0.037798485,0.07144658,0.059758773,0.08610098,0.051445958,1.145326763,0.841280611,0.029998798
0.91868377,0.045688123,0.035539623,8.85E-05,0.38417152,0.4391635,0.000728221,0.06398764,0.111949064,787.8928493,223.4805247,2.861101759,1.546012839,-0.038393464,0.758057157,8.045133753,3.768502694,0.262358252,0.491704522,0.316955973,0.414763205,0.300194863,0.80235152,0.397991963,0.015760412,0.331515157,8.619667989,3.546014581,0.054782728,0.103469791,0.091240467,0.131277235,0.077255363,1.274633268,0.818743524,0.043478356
0.9139583,0.051973075,0.033992402,7.63E-05,0.43462354,0.3268543,0.000153655,0.11834176,0.12002672,813.8920296,242.393098,2.589013929,1.415228857,-0.025668362,0.722331062,7.93244769,3.694301664,0.24654333,0.469475889,0.291719135,0.391832733,0.282467115,1.091146652,0.535142397,0.024189813,0.43749458,10.74253982,4.459811871,0.072784496,0.138518969,0.123228754,0.177292234,0.104555814,1.351708644,0.799294266,0.057765473
0.90746367,0.05136912,0.0411326,3.47E-05,0.36590895,0.40200585,0.005655925,0.10971011,0.11671916,772.4168097,230.6787515,2.729575464,1.451689614,-0.034764351,0.718863755,7.722785926,3.609449812,0.247362589,0.464047487,0.299402227,0.392509565,0.282309521,1.049470768,0.522164498,0.021793095,0.423829737,10.38404114,4.311194018,0.071074735,0.13592942,0.119627888,0.172177306,0.10213868,1.388256329,0.800756171,0.05640852
0.90803796,0.05018367,0.0417434,3.50E-05,0.48230708,0.32576168,0.000171582,0.07636326,0.115396336,770.0189393,252.4512602,2.777524588,1.50550957,-0.024552437,0.778842571,8.665797328,4.026711186,0.26422313,0.504855896,0.31185555,0.421314379,0.302297979,0.87426693,0.431822369,0.017848921,0.358293548,9.190893477,3.789118715,0.059259477,0.11208017,0.099155863,0.142658547,0.083948108,1.297099811,0.816964767,0.047031331
0.9011844,0.048056792,0.050735634,2.32E-05,0.4445519,0.34751126,0.000175375,0.09410177,0.113659725,809.0449566,196.2437494,2.829441557,1.495420405,-0.027432221,0.76862813,8.543003684,3.969673965,0.260589501,0.494879907,0.311288164,0.416396102,0.297017943,0.949394174,0.46710744,0.020307151,0.384389566,9.627032975,3.983985122,0.063784277,0.121057358,0.107425281,0.154555884,0.091061609,1.350268478,0.812231393,0.050622442
0.8943121,0.046073265,0.059596363,1.83E-05,0.474048,0.39992943,0.000748125,0.014716585,0.110557884,811.0986108,297.7516093,3.166515733,1.658579183,-0.032263753,0.848508833,9.408526856,4.373309271,0.287852777,0.544979525,0.345696756,0.460139106,0.327644081,0.565907735,0.285919523,0.008558184,0.24664091,7.03902767,2.855844727,0.040215179,0.074849814,0.065074267,0.093631908,0.054819301,1.199588118,0.841781586,0.031916808
0.89671135,0.04593037,0.057338372,2.00E-05,0.38272804,0.42984864,0.000602526,0.0760913,0.11072957,818.4017335,188.9475338,3.009173921,1.556673457,-0.037159342,0.776807486,8.448076013,3.93936468,0.265584176,0.497345978,0.323826241,0.423503265,0.301748589,0.853144672,0.421671847,0.017457941,0.349081342,8.912858441,3.6770814,0.057816242,0.109475454,0.096805295,0.139281906,0.082027929,1.338792519,0.818589786,0.045885907
0.89570713,0.047020286,0.057253677,1.89E-05,0.37540624,0.41541985,0.000894723,0.09810356,0.11017564,783.3946941,214.5284113,2.938471483,1.516471216,-0.03578371,0.758557149,8.270918903,3.854998428,0.259030703,0.485300812,0.315809983,0.41334722,0.294183883,0.954249576,0.46981308,0.020553638,0.385050178,9.554601161,3.959718853,0.064044719,0.12179316,0.108028457,0.155432266,0.091697629,1.373763755,0.811239149,0.050829142
0.8988675,0.051813044,0.049298942,2.06E-05,0.37093747,0.40207732,0.000423701,0.12182165,0.1047399,776.7068622,247.3363899,2.812400494,1.472015069,-0.034570675,0.7341397,7.96213763,3.714830804,0.251427085,0.471649747,0.305265833,0.400268422,0.286204887,1.039585996,0.508729044,0.02373823,0.413080818,9.943786746,4.141577106,0.068929341,0.131570487,0.117254528,0.168700281,0.0996138,1.378879534,0.804211562,0.054705826
0.9041162,0.04964328,0.046214115,2.64E-05,0.41324693,0.4525835,0.000675686,0.0245139,0.108979926,764.9257234,190.1392904,3.075578523,1.636401074,-0.039114875,0.810478561,8.707817519,4.06977452,0.278882776,0.523247963,0.337474159,0.44251363,0.318303607,0.604447125,0.303815667,0.009892101,0.259717267,7.241734625,2.948000941,0.042489389,0.079381231,0.06928713,0.099692129,0.058441568,1.203759316,0.835442081,0.033721738
0.905323,0.048370123,0.046278022,2.89E-05,0.35700804,0.38839817,0.004415156,0.1408185,0.109360136,793.8501875,154.4643291,2.701893605,1.417800492,-0.033436709,0.706183143,7.646240455,3.568524677,0.242050538,0.454039087,0.293754165,0.385128736,0.275646763,1.158842331,0.571140231,0.026064328,0.459304647,10.86942585,4.539016231,0.077199466,0.148134509,0.131319368,0.188983143,0.112100091,1.419565893,0.794279498,0.061269417
0.89626944,0.04630794,0.057402983,1.95E-05,0.35487098,0.38280442,0.001169796,0.1611563,0.099998444,788.9750947,240.2406999,2.77096436,1.419284051,-0.032744976,0.713747531,7.830275453,3.645629525,0.243002504,0.455580759,0.29646677,0.388501976,0.27563186,1.203996137,0.586774628,0.02900856,0.470150449,10.87143695,4.558461619,0.078920901,0.151516252,0.135475856,0.194924387,0.115383013,1.431802355,0.793761052,0.062635636
0.8864322,0.06322696,0.0503208,2.01E-05,0.34948298,0.37155822,0.015699813,0.15403801,0.10922101,763.2449203,195.5874633,2.657181919,1.378506629,-0.031758066,0.691072711,7.542334263,3.514978981,0.235947915,0.442793459,0.286822805,0.376387488,0.268192471,1.247645633,0.628020537,0.026009353,0.496105121,11.46977951,4.805976148,0.084705627,0.164238508,0.14334374,0.20641741,0.123730859,1.481127997,0.786636788,0.067226688
0.8879339,0.06301594,0.049028277,2.18E-05,0.3490682,0.37606806,0.002093169,0.17401941,0.098751225,769.1659956,244.8184723,2.660907443,1.384581899,-0.032256247,0.692426407,7.536478419,3.513956988,0.236718767,0.444068571,0.287723348,0.377315612,0.269203216,1.260784461,0.61467047,0.030632293,0.490325692,11.20528247,4.707731272,0.08251285,0.158745235,0.141908307,0.204189837,0.121022273,1.429076294,0.788327642,0.065486389
0.8848016,0.06718312,0.047991533,2.38E-05,0.3614572,0.3692461,0.000744366,0.17010994,0.09844239,825.4370263,235.3276596,2.661201435,1.391216691,-0.031319442,0.698404974,7.620592383,3.551791376,0.23856018,0.448481647,0.288983776,0.380256075,0.271493054,1.237826057,0.601980208,0.030283111,0.481393835,11.04332846,4.636952945,0.080842678,0.155311645,0.139099408,0.200132549,0.118458365,1.416587068,0.790280682,0.064160855
0.88213825,0.07085209,0.04698371,2.60E-05,0.3513317,0.36390814,0.00139086,0.18761107,0.095758274,784.7659349,160.0911064,2.607047661,1.362296814,-0.030963294,0.683018407,7.444933779,3.470523839,0.233403268,0.438554776,0.282935187,0.371980096,0.265607743,1.309173741,0.636177368,0.032539414,0.506056144,11.4276459,4.811270007,0.085207302,0.164086549,0.147056562,0.2115883,0.125388104,1.427043975,0.785005832,0.067624843
